"","country_orig","iso3_orig","iso2_orig","country_use","iso3_use","year","indicator_id","indicator","sex","age","pop_size"
"751","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",30857
"752","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",31842
"753","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",33057
"754","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",34052
"755","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",34472
"756","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",36232
"757","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",35293
"758","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",40238
"759","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",35726
"760","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",43260
"761","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",33767
"762","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",39974
"763","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",27360
"764","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",33149
"765","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",21378
"766","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",26698
"767","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",17446
"768","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",20644
"769","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",14992
"770","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",17228
"771","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",11744
"772","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",13062
"773","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",9757
"774","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",10806
"775","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",6854
"776","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",8302
"777","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",5527
"778","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",7058
"779","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",4085
"780","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",5092
"781","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",4499
"782","Bhutan","BTN","BT","Bhutan","BTN",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",5083
"783","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",580239
"784","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",606851
"785","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",576593
"786","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",602207
"787","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",567818
"788","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",592210
"789","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",553845
"790","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",575878
"791","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",518117
"792","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",534912
"793","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",473830
"794","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",485330
"795","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",424217
"796","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",430071
"797","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",374766
"798","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",376853
"799","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",326382
"800","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",325290
"801","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",279487
"802","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",275758
"803","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",236413
"804","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",231091
"805","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",199468
"806","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",192731
"807","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",168229
"808","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",159610
"809","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",141548
"810","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",131162
"811","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",114974
"812","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",104046
"813","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",86000
"814","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",73797
"815","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",111565
"816","Bolivia","BOL","BO","Bolivia","BOL",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",81814
"817","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",66731
"818","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",70866
"819","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",82214
"820","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",86776
"821","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",87101
"822","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",91352
"823","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",84620
"824","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",88346
"825","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",105747
"826","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",112688
"827","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",93194
"828","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",97940
"829","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",110527
"830","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",115686
"831","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",119126
"832","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",123030
"833","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",108864
"834","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",111789
"835","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",112780
"836","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",115436
"837","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",121600
"838","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",117118
"839","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",140500
"840","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",129075
"841","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",125228
"842","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",114848
"843","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",113591
"844","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",99308
"845","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",76692
"846","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",57621
"847","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",60767
"848","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",39955
"849","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",74917
"850","Bosnia and Herzegovina","BIH","BA","Bosnia & Herzegovina","BIH",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",44965
"851","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",134472
"852","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",137629
"853","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",130450
"854","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",133221
"855","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",119718
"856","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",122338
"857","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",109048
"858","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",111480
"859","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",100008
"860","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",101234
"861","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",99732
"862","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",96972
"863","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",97249
"864","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",88254
"865","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",92990
"866","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",81138
"867","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",76365
"868","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",65956
"869","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",55963
"870","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",49253
"871","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",41175
"872","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",35506
"873","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",37876
"874","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",27390
"875","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",34525
"876","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",23174
"877","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",24975
"878","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",17901
"879","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",16132
"880","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",11923
"881","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",10906
"882","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",6974
"883","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",8003
"884","Botswana","BWA","BW","Botswana","BWA",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",3773
"885","Brazil","BRA","BR","Brazil","BRA",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",7117753
"886","Brazil","BRA","BR","Brazil","BRA",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",7454197
"887","Brazil","BRA","BR","Brazil","BRA",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",7146432
"888","Brazil","BRA","BR","Brazil","BRA",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",7469798
"889","Brazil","BRA","BR","Brazil","BRA",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",7424459
"890","Brazil","BRA","BR","Brazil","BRA",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",7727130
"891","Brazil","BRA","BR","Brazil","BRA",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",8097851
"892","Brazil","BRA","BR","Brazil","BRA",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",8383635
"893","Brazil","BRA","BR","Brazil","BRA",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",8494800
"894","Brazil","BRA","BR","Brazil","BRA",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",8711984
